0,-1.637,0.0,-4.911,0.0,-1.6369999999999998,0.0,3.0,0.0,0.0,0.0
1,-2.216,2.9131,-6.648000000000001,8.7393,-2.216,2.9131,3.0,0.0,0.0,0.0
2,-3.867,5.3828,-11.3971665389,21.9012739651,-3.79905551298,7.30042465503,3.0,11.829520624243912,15617.0,0.0007574771482515151
3,-6.336,7.033,-20.8395012183,21.8653449093,-6.94650040611,7.2884483031,3.0,0.49879258609925264,34478.0,1.4466981440317091e-05
4,-9.25,7.6125,-26.3456823416,22.0881728452,-8.78189411388,7.36272428174,3.0,0.297725943508201,29997.0,9.925190636003634e-06
5,-12.16,7.033,-36.4484225235,20.4489228656,-12.1494741745,6.81630762187,3.0,0.21622644463127078,20913.0,1.0339331737735896e-05
6,-14.63,5.3828,-39.8958182964,12.4880160896,-13.2986060988,4.16267202986,3.0,0.18476859543784524,36807.0,5.019930867439488e-06
7,-16.28,2.9131,-45.9952258215,8.3576972493,-15.3317419405,2.7858990831,3.0,4.335996809752018,1099.0,0.003945402010693374
8,-16.86,0.0,-41.3870943669,0.822673469346,-13.7956981223,0.274224489782,3.0,33.45296366568908,17077.0,0.001958948507682209
9,-16.28,-2.913,-42.6974792393,-7.92991052592,-14.2324930798,-2.64330350864,3.0,16.116385315830172,18129.0,0.0008889836899900807
10,-14.63,-5.382,-43.4940147891,-16.7501689985,-14.4980049297,-5.58338966616,3.0,0.06696681432520869,20831.0,3.2147671415298685e-06
11,-12.16,-7.033,-40.6586495524,-24.0582854546,-13.5528831841,-8.01942848488,3.0,17.04694437654262,4885.0,0.003489650844737486
12,-9.25,-7.612,-27.75,-22.836,-9.25,-7.611999999999999,3.0,0.0,0.0,0.0
13,-6.336,-7.033,-19.008000000000003,-21.099,-6.336000000000001,-7.033,3.0,0.0,0.0,0.0
14,-3.867,-5.382,-11.600999999999999,-16.146,-3.8669999999999995,-5.382000000000001,3.0,0.0,0.0,0.0
15,-2.216,-2.913,-6.648000000000001,-8.738999999999999,-2.216,-2.913,3.0,0.0,0.0,0.0
16,19.862,0.0,58.0726917285,0.393059726458,19.3575639095,0.131019908819,3.0,0.4640312548792487,24899.0,1.8636541824139472e-05
17,19.054,4.0612,62.2982767638,13.7483246515,20.7660922546,4.58277488383,3.0,16.942450296021732,27318.0,0.0006201936560517509
18,16.754,7.5041,56.9833113915,29.3682127549,18.9944371305,9.78940425165,3.0,61.84974699929367,86904.0,0.000711701958474796
19,13.311,9.8046,45.6065373056,41.5498981,15.2021791019,13.8499660333,3.0,105.75404893477113,73522.0,0.0014384000562385562
20,9.25,10.612,29.036598703,43.3650916754,9.67886623433,14.4550305585,3.0,55.31841027054929,76075.0,0.0007271562309635136
21,5.1887,9.8046,21.9098033451,27.3384872614,7.30326778171,9.11282908713,3.0,6.073242211654434,6735.0,0.0009017434612701461
22,1.7458,7.5041,8.70998860519,22.6177805061,2.90332953506,7.5392601687,3.0,4.279833888736704,13876.0,0.0003084342669888083
23,1.7458,-7.504,4.84214202148,-19.8518543167,1.61404734049,-6.61728477223,3.0,1.7627833038245133,15785.0,0.00011167458370760299
24,5.1887,-9.804,14.4701478404,-30.5198907724,4.82338261347,-10.1732969241,3.0,1.7350977799841574,18004.0,9.637290490914004e-05
25,9.25,-10.61,26.949742215660002,-30.36997212294,8.98324740522,-10.12332404098,3.0,0.43529657524262244,21.0,0.020728408344886783
26,13.311,-9.804,39.933,-29.412,13.311,-9.804,3.0,0.0,0.0,0.0
27,16.754,-7.504,50.262,-22.512,16.754,-7.5040000000000004,3.0,0.0,0.0,0.0
28,19.054,-4.061,57.16199999999999,-12.183,19.054,-4.061,3.0,0.0,0.0,0.0
29,-1.783,1.4851,-5.349,4.4553,-1.7830000000000001,1.4851,3.0,0.0,0.0,0.0
30,-1.783,-1.485,-5.349,-4.455,-1.7830000000000001,-1.485,3.0,0.0,0.0,0.0
31,1.7837,1.4851,5.351100000000001,4.4553,1.7837000000000003,1.4851,3.0,0.0,0.0,0.0
32,1.7837,-1.485,5.351100000000001,-4.455,1.7837000000000003,-1.485,3.0,0.0,0.0,0.0
33,-1.637,-9.0,-6.20136648014,-25.7649972323,-2.06712216005,-8.58833241076,3.0,0.05125170368886062,13128.0,3.903999366915038e-06
34,-1.637,-11.0,-8.44168105376,-41.7311267007,-2.81389368459,-13.9103755669,3.0,50.18033501202612,19771.0,0.0025380777407326954
35,1.6375,-9.0,4.9125,-27.0,1.6375,-9.0,3.0,0.0,0.0,0.0
36,1.6375,-11.0,3.49832422124,-35.7575079825,1.16610807375,-11.9191693275,3.0,5.894169475366867,21326.0,0.0002763842012269937
37,-1.637,9.0,-4.911,27.0,-1.6369999999999998,9.0,3.0,0.0,0.0,0.0
38,-1.637,11.0,-4.911,33.0,-1.6369999999999998,11.0,3.0,0.0,0.0,0.0
